Tweets,hash,Score
 cdnpoli uspoli trump trumpout2020 trumpdictatorship donald trump tear gas police phalanx used cl…,"cdnpoli,uspoli,trump,trumpout2020,trumpdictatorship",-1
 cdnpoli uspoli trump trumpout2020 trumpdictatorship donald trump tear gas police phalanx used cl…,"cdnpoli,uspoli,trump,trumpout2020,trumpdictatorship",-1
 stock market live friday stocks end day mixed s amp p jumps 3 week no mention tariffs trump…,trump,-1
 whewn thugs come trash place bonk brick might sing different tune idiots trump,trump,0
 rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",-1
 georgefloyd video talking lost youth phillyexplosions neverforget1984…,"georgefloyd,phillyexplosions,neverforget1984",-1
 rt fast poll day what one word would use describe trump this poll ends tonight please vote retwe…,"poll,trump",1
 rt ranjan786 americaortrump vine st expressway philly they are literally trapped pls retweet dictatortrump americaortrump…,"americaortrump,dictatortrump,americaortrump",-1
 rt warning gory content blacks us run racists i want place bet drivers vote trump the…,"us,trump",-1
 rt the clearest sign racist us versus stance adopted trump not accord h…,trump,-1
 you're trying promote disharmony division among us american citizens stating that!! trump is…,trump,1
 now get picture 😡 trump donaldtrump hitler evil,"trump,donaldtrump,hitler,evil",-1
 now get picture 😡 trump donaldtrump hitler evil,"trump,donaldtrump,hitler,evil",-1
 sessiz yiginligin sesi milli irade sandıkta tecelli edecek trump uselections,"trump,uselections",0
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 i condemn trump using church political prop it shows weakness contempt of…,trump,-1
 rt „gott ist nicht dein spielzeug “ schreibt dieser katholische geistliche über trump,trump,0
 clinton hearing live audio rt others hear clintonemails maga america trump hillaryclinton…,"clintonemails,maga,america,trump,hillaryclinton",0
 clinton hearing live audio rt others hear clintonemails maga america trump hillaryclinton…,"clintonemails,maga,america,trump,hillaryclinton",0
 rt viejo verde te odio tanto ctm donaldtrump anomymous pizzagate,"donaldtrump,anomymous,pizzagate",0
 rt más claro imposible anonymuos nostradamus ardeelsuenoamericano donaldtrump dcblackout protests2020 blacklifesmatters…,"anonymuos,nostradamus,ardeelsuenoamericano,donaldtrump,dcblackout,protests2020,blacklifesmatters",-1
 rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",-1
 rt nachdem donald trump „die antifa“ als terrororganisation einstufen bezeichnen sich viele menschen socialme…,"trump,antifa,terrororganisation",0
 rt breaking urgent ⚠️⚠️⚠️⚠️⚠️ “shoot kill mr trump says so! 100 nig er 60 mexican” conversations arme…,trump,-1
 biden “ trump’ın egosu liderlik etmesi gereken ülkesinde daha büyük ”,"biden,trump",0
 rt hey america looks exactly like fascism trump blacklivesmatter protests2020,"trump,blacklivesmatter,protests2020",-1
 rt ranjan786 americaortrump vine st expressway philly they are literally trapped pls retweet dictatortrump americaortrump…,"americaortrump,dictatortrump,americaortrump",-1
 donaldtrump potus right ban antifaterrorist they believe nazis wouldn't got power people had…,"donaldtrump,potus,antifaterrorist",-1
 that staged photo ops trump doesn't change fact trump cowered bunker night befo…,"trump,bunker",0
 rt philadelphia residents marching baseball bats! georgefloyd riots blacklivesmatter protests protests2020 ny…,"philadelphia,georgefloyd,riots,blacklivesmatter,protests,protests2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 trump taken underground bunker protests death georgefloyd,"trump,georgefloyd",-1
 trump taken underground bunker protests death georgefloyd,"trump,georgefloyd",-1
 trump contro le regole della libertà di di stampa dittatura,trump,0
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 the majority vocal!!! trump clown,"trump,clown",0
 rt gestern vor 93 jahren wurde donald trump vater fred trump weißer kutte new york verhaftet auf einer kundgebung d…,trump,0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt wie kann es sein dass unsere medien und politiker allein die usa und trump als feindbild auserkoren haben wohingegen di…,trump,-1
 rt 20 lowlife amp scum trumphasnoplan trump,"trumphasnoplan,trump",-1
 rt 20 lowlife amp scum trumphasnoplan trump,"trumphasnoplan,trump",-1
 rt anomymous trump blacklivesmattter they don’t want y’all seein,"anomymous,trump,blacklivesmattter",1
 rt les démocrates qui n'ont jamais admis leur défaite devant trump veulent reconquérir le pouvoir en provoquant une guerre racia…,trump,0
 perché un pelo di trump è più destra,trump,0
 votebluetoendthisnightmare votebluetosaveamerica gojoe,"votebluetoendthisnightmare,votebluetosaveamerica,gojoe",0
 votebluetoendthisnightmare votebluetosaveamerica gojoe,"votebluetoendthisnightmare,votebluetosaveamerica,gojoe",0
 rt bunkerboy watching wwii documentaries 😂😂 trump,"bunkerboy,trump",-1
 rt bunkerboy watching wwii documentaries 😂😂 trump,"bunkerboy,trump",-1
 psy korean rapper part deepstate trump,trump,0
 rt dumptrump2020 icantbreathe blacklivesmatter trump usa this real donald trump,"dumptrump2020,icantbreathe,blacklivesmatter,trump,usa",0
 rt trump droht mit mit einsatz des militärs „das sind keine friedlichen proteste das ist innerer terror“ …,trump,0
 the people power not care! votebluetosaveamerica voteouthate,"votebluetosaveamerica,voteouthate",-1
 rt usaonfire donaldtrump my cartoon more,"usaonfire,donaldtrump,cartoon",0
 yo esperando que se filtre la tarjeta de crédito de donaldtrump dale vieja anomymous anonymuos,"donaldtrump,anomymous,anonymuos",0
 rt black panthers 👊🏿 this exactly what trump scared when blacks unites we destructible!!! we are…,trump,-1
 rt black panthers 👊🏿 this exactly what trump scared when blacks unites we destructible!!! we are…,trump,-1
 are welcome except bad orange man' curry trump christianity episcopalchurch…,"trump,christianity,episcopalchurch",-1
 pretty much throughout world's history but whatever trump staffer look verses justif…,trump,1
 rt china afirma que el racismo es una enfermedad social en eeuu ha urgido al gobierno de donaldtrump cesar la discriminac…,"china,eeuu,donaldtrump",1
 justintrudeau would never balls defend country like trump last night …,"justintrudeau,trump",1
 rt trump der kriminelle bachmann und w rechtsradikale jubelten über die sperrung des offiziellen antifa usa account alle…,"trump,kriminelle,bachmann",-1
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 trump gassed protestors photo op …,trump,0
 rt trump alle mitgliederlisten der antifa geleakt wird nun durch eine weitergeleitete nachricht von federal research agency f…,trump,0
 rt no non stiamo giocando trova le differenze perché non ci sono salvini trump,"salvini,trump",-1
 rt the moment happened seattleprotest anonymous anonymus blacklivesmatter antifaterrorist donaldtrump geor…,"seattleprotest,anonymous,anonymus,blacklivesmatter,antifaterrorist,donaldtrump",0
 rt ks americaortrump police ease protest instead using violence americans trump anom…,"americaortrump,trump",-1
 rt how many tweets did trump send in response to the nine minutes on george floyd's neck how many trump what say you a…,trump,0
 trump americaortrump trumpdictatorship boysinblue nypd lapd policedepartment commmunitymembers…,"trump,americaortrump,trumpdictatorship,boysinblue,nypd,lapd,policedepartment,commmunitymembers",-1
 trump americaortrump trumpdictatorship boysinblue nypd lapd policedepartment commmunitymembers…,"trump,americaortrump,trumpdictatorship,boysinblue,nypd,lapd,policedepartment,commmunitymembers",-1
 rt l'ultimo atto è questo stanotte trump si è dichiarato pronto schierare l'esercito contro cittadini serve ascolto …,trump,0
 rt 🔴 trump celebró la situación en washington donde las fuerzas policiales lanzaron balas de goma gases lacrimógenos…,"trump,washington",0
 see coverage compares against news outlets ground news joebiden donaldtrump georgefloyd…,"joebiden,donaldtrump,georgefloyd",-1
 see coverage compares against news outlets ground news joebiden donaldtrump georgefloyd…,"joebiden,donaldtrump,georgefloyd",-1
 rt zelden heb ik zo'n tendentieus en association' stuk gelezen dit geen journalistiek maar anti trump activis…,trump,-1
 rt look differnces belowed president obama foolish trump calling upon violence be…,"obama,trump,violence",-1
 rt these days king salman would waiting another call trump's office ask paying costs georg…,trump,0
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 rt hubo muchos momentos extraños durante de la presidencia de trump pero creo que lo que sucedió hace unos minutos ha sido…,trump,1
 rt this indianapolis this impd anonymous anonymus blacklivesmatter donaldtrump georgefloyd icantbreath prot…,"anonymous,anonymus,blacklivesmatter,donaldtrump,georgefloyd,icantbreath",-1
 rt this indianapolis this impd anonymous anonymus blacklivesmatter donaldtrump georgefloyd icantbreath prot…,"anonymous,anonymus,blacklivesmatter,donaldtrump,georgefloyd,icantbreath",-1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
 see coverage compares against news outlets ground news joebiden donaldtrump georgefloyd…,"joebiden,donaldtrump,georgefloyd",-1
 see coverage compares against news outlets ground news joebiden donaldtrump georgefloyd…,"joebiden,donaldtrump,georgefloyd",-1
 rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,0
 rt whats miren la fecha en la que fue subido este video esto es real anonymuos justiceforfloyd trump piz…,"anonymuos,justiceforfloyd,trump",0
 rt yo esperando que se filtre la tarjeta de crédito de donaldtrump dale vieja anomymous anonymuos,"donaldtrump,anomymous,anonymuos",0
 rt token the world hell need new crypto project 👇👇👇👇👇👇👇👇👇👇👇👇 covid19 georgefloyd icantbreathe cr…,"covid19,georgefloyd,icantbreathe",-1
 who prosecuting looters out damaging american businesses blacklivesmatter donaldtrump…,"blacklivesmatter,donaldtrump",-1
 it people like donaldtrump people stood side front stjohnschurch wh…,"donaldtrump,stjohnschurch",1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt “se trump perderà le elezioni georgefloyd non sarebbe morto invano” scrive lajena su quando l’odio poli…,"trump,georgefloyd,lajena",-1
 rt “se trump perderà le elezioni georgefloyd non sarebbe morto invano” scrive lajena su quando l’odio poli…,"trump,georgefloyd,lajena",-1
